trial,N,n,p,K,plsi_err,plsi_acc,splsi_err,splsi_acc,slda_err,slda_acc,plsi_time,splsi_time,slda_time,spatial_lambd,seed,regens,splsi_iters
20,100,1000,50,3,8.688642947403515,0.88,3.5617398291609264,0.929,16.57241505189907,0.538,0.0246188640594482,34.4492506980896,99.07981014251708,0.0121713932917591,,,
21,100,1000,50,3,7.632642425472241,0.838,3.547124057830892,0.859,19.14938348479137,0.425,0.0240583419799804,46.26268792152405,98.19535446166992,0.0121713932917591,,,
22,100,1000,50,3,7.220937444729454,0.908,3.2907478767324747,0.978,15.908562890001653,0.588,0.0226984024047851,41.54872131347656,98.56717085838318,0.0090158468827845,,,
23,100,1000,50,3,9.06242862829348,0.894,3.020105777441086,0.989,16.641462855029207,0.585,0.0229041576385498,37.60240936279297,98.58857703208923,0.0090158468827845,,,
24,100,1000,50,3,7.531126531979961,0.907,3.2564856784198843,0.91,16.291238978699656,0.604,0.0236904621124267,39.53138613700867,97.4145667552948,0.0121713932917591,,,
25,100,1000,50,3,6.706025681687459,0.936,3.187546337123789,0.963,18.52575629616957,0.429,0.0220222473144531,32.06704878807068,96.8050742149353,0.0090158468827845,,,
26,100,1000,50,3,8.496175528361759,0.824,3.2214584136967828,0.898,18.497256043747267,0.416,0.0232610702514648,39.65453910827637,97.65183687210084,0.0090158468827845,,,
27,100,1000,50,3,9.14170857630964,0.904,4.199041719679895,0.906,22.217121520695173,0.376,0.0235493183135986,43.40470910072327,97.59232974052428,0.0121713932917591,,,
28,100,1000,50,3,6.5444113252774905,0.886,3.0852189155609726,0.936,20.28865496634539,0.377,0.0229954719543457,30.20539140701294,97.55898356437685,0.0121713932917591,,,
29,100,1000,50,3,7.884465309843283,0.875,3.290005150646207,0.959,21.516978459887483,0.366,0.0222053527832031,37.425634145736694,97.46494746208192,0.0090158468827845,,,
30,100,1000,50,3,6.6920838680536425,0.846,3.4608387212717338,0.889,18.539098967883124,0.449,0.023324966430664,36.60590744018555,97.12702894210815,0.0121713932917591,,,
31,100,1000,50,3,7.495657189898578,0.883,3.519518066947533,0.932,19.312708312456515,0.453,0.0240604877471923,41.01048946380615,97.13076686859132,0.0121713932917591,,,
32,100,1000,50,3,7.772989125889744,0.867,3.382705241263055,0.97,15.74560418250474,0.577,0.0222415924072265,41.56122612953186,97.7396595478058,0.0090158468827845,,,
33,100,1000,50,3,7.8034231534586365,0.881,3.332829206360422,0.964,18.647994750448092,0.434,0.0225491523742675,36.95420002937317,97.70685267448424,0.0121713932917591,,,
34,100,1000,50,3,5.890303344166536,0.829,2.7749423851177824,0.885,14.350780865275231,0.59,0.025200605392456,39.07343792915344,98.41819381713869,0.0121713932917591,,,
35,100,1000,50,3,8.135365029761617,0.891,3.843582797928439,0.97,17.335726538653258,0.507,0.0222022533416748,41.887094259262085,97.58438491821288,0.0121713932917591,,,
36,100,1000,50,3,7.449522062194921,0.839,3.545088419402274,0.895,19.284899347878568,0.341,0.0222892761230468,41.710901737213135,95.79208445549013,0.0121713932917591,,,
37,100,1000,50,3,7.141481496439606,0.897,3.044492837884581,0.925,19.776616759932384,0.415,0.0229957103729248,41.464723348617554,97.11088919639587,0.0090158468827845,,,
38,100,1000,50,3,6.935608099170573,0.873,3.3261302466898943,0.916,16.83231323408912,0.51,0.0225136280059814,35.92794728279114,96.27435326576231,0.0090158468827845,,,
39,100,1000,50,3,7.707274473004605,0.895,3.5331607177781144,0.927,15.983795349132665,0.594,0.0243713855743408,43.99396252632141,96.3488655090332,0.0090158468827845,,,
40,100,1000,50,3,8.826335049139724,0.852,3.4947742862020603,0.914,21.75237820767226,0.337,0.0235123634338378,30.653056859970093,95.94796705245972,0.0121713932917591,,,
41,100,1000,50,3,7.75631178445446,0.795,3.359559604204107,0.954,17.772444262374506,0.435,0.0253660678863525,45.67831826210022,97.63403391838074,0.0121713932917591,,,
42,100,1000,50,3,6.913174598639588,0.902,3.5714966472165006,0.937,16.878905717199157,0.49,0.025524616241455,56.18447184562683,96.4333429336548,0.0090158468827845,,,
43,100,1000,50,3,6.849155938868167,0.893,2.9766319996713766,0.99,15.637584814083246,0.622,0.0238845348358154,61.01499819755554,97.09312772750854,0.0090158468827845,,,
44,100,1000,50,3,7.75791406393144,0.888,3.975895838736191,0.948,18.79797508380228,0.438,0.0230212211608886,56.24222445487976,97.65630149841309,0.0090158468827845,,,
45,100,1000,50,3,6.7990415227303345,0.861,3.4580281276111133,0.947,19.495024774280967,0.369,0.0223026275634765,57.474918603897095,95.36774802207948,0.0090158468827845,,,
46,100,1000,50,3,6.4509640487517546,0.883,3.912366291839933,0.948,15.179473021934834,0.551,0.0262415409088134,42.93573570251465,96.53785252571106,0.0066784050983589,,,
47,100,1000,50,3,8.119697824480877,0.918,3.848686857549239,0.927,19.0056890395584,0.495,0.0241758823394775,37.67787528038025,97.2766945362091,0.0121713932917591,,,
48,100,1000,50,3,6.663608021776563,0.816,3.75986021804744,0.886,14.79136588327346,0.544,0.0222394466400146,35.351521730422974,95.79842281341551,0.0121713932917591,,,
49,100,1000,50,3,7.337233265350317,0.915,3.088146332902646,0.99,18.30901834950908,0.487,0.022705078125,40.36001110076904,94.04216074943542,0.0121713932917591,,,
0,30,500,30,3,8.249014026849917,0.732,4.673148711026763,0.88,12.878504670463686,0.436,0.0116910934448242,25.46873998641968,62.332414388656616,0.0299461917702118,500.0,0.0,5.0
1,30,500,30,3,7.36378817996458,0.77,3.741645346959414,0.912,11.099394655339625,0.514,0.0116395950317382,24.70275568962097,62.34465718269348,0.022182364274231,501.0,0.0,4.0
2,30,500,30,3,7.850973995591092,0.742,3.5253238127710853,0.82,12.459910599360692,0.404,0.0116615295410156,20.185975074768063,61.370906829833984,0.022182364274231,502.0,0.0,5.0
3,30,500,30,3,9.787169294166508,0.662,5.899338828552269,0.822,14.76499056463633,0.32,0.0116655826568603,26.338802337646484,62.00310206413269,0.022182364274231,503.0,0.0,5.0
4,30,500,30,3,7.282717735553049,0.874,3.907919950812981,0.974,13.404282712850444,0.372,0.0116753578186035,22.88176155090332,62.37716341018677,0.0164313809438748,504.0,0.0,4.0
5,30,500,30,3,7.7858568523947485,0.824,4.468349609797812,0.912,13.555171132258849,0.37,0.0117542743682861,23.82261085510254,62.32330536842346,0.0164313809438748,505.0,0.0,5.0
6,30,500,30,3,11.99335399401953,0.49,4.134515710260059,0.898,11.965171812003888,0.478,0.0115232467651367,25.780951499938965,62.28370404243469,0.022182364274231,506.0,0.0,5.0
7,30,500,30,3,7.694249454273669,0.75,4.455000667736155,0.866,12.900475431683184,0.398,0.0116407871246337,27.88811492919922,61.76670026779175,0.0164313809438748,507.0,0.0,5.0
8,30,500,30,3,7.851496834975087,0.83,4.268284830970867,0.898,11.680862308836662,0.596,0.011646032333374,39.92068600654602,61.531283378601074,0.022182364274231,508.0,0.0,4.0
9,30,500,30,3,7.405354876927287,0.786,4.05119487190214,0.886,14.421236749874703,0.344,0.0116639137268066,27.31610679626465,62.46830916404724,0.022182364274231,509.0,0.0,5.0
10,30,500,30,3,7.7014994371191055,0.712,4.691705042160458,0.832,12.215909725883852,0.356,0.0117068290710449,26.754254579544067,61.11282181739807,0.022182364274231,510.0,0.0,5.0
11,30,500,30,3,7.67049010172433,0.834,4.1205698568557505,0.95,13.82547278671463,0.436,0.0116264820098876,38.19989728927612,62.333810567855835,0.0164313809438748,511.0,0.0,5.0
12,30,500,30,3,8.086176595452542,0.748,3.960351617255435,0.946,11.739345598929305,0.482,0.0118470191955566,33.059736251831055,62.275474309921265,0.022182364274231,512.0,0.0,6.0
13,30,500,30,3,6.931640964228095,0.868,4.784160524257686,0.916,12.743304929784948,0.48,0.0117006301879882,22.020573616027832,62.023308515548706,0.0164313809438748,513.0,0.0,4.0
14,30,500,30,3,9.197721436602198,0.606,4.449092024263284,0.918,10.967789723844517,0.39,0.0116717815399169,54.06687259674072,62.028759479522705,0.0164313809438748,514.0,0.0,6.0
15,30,500,30,3,6.943956075200628,0.858,4.0162342060278915,0.928,12.939321990672472,0.48,0.0116496086120605,16.93409299850464,61.643433570861816,0.022182364274231,515.0,0.0,4.0
16,30,500,30,3,8.818019499003073,0.654,3.7684482252517464,0.772,11.31357671742008,0.46,0.0117533206939697,41.910825967788696,62.80548548698425,0.022182364274231,516.0,0.0,5.0
17,30,500,30,3,8.202561247571493,0.762,5.374050975764837,0.854,12.180599588891011,0.536,0.0117602348327636,40.26003932952881,62.077441692352295,0.022182364274231,517.0,0.0,5.0
18,30,500,30,3,7.16274501711622,0.748,4.1740989310862675,0.806,12.509416003901864,0.456,0.0115678310394287,25.68247151374817,62.297749280929565,0.0299461917702118,518.0,0.0,4.0
19,30,500,30,3,8.025930930331468,0.788,5.12210473542631,0.856,12.805116105771802,0.444,0.0118172168731689,28.492892265319824,62.06737470626831,0.0164313809438748,519.0,0.0,5.0
20,30,500,30,3,7.670586749461373,0.8,3.712562437396312,0.878,11.358720146645966,0.564,0.0118885040283203,20.85667109489441,62.125855922698975,0.022182364274231,520.0,0.0,4.0
21,30,500,30,3,7.229393249742353,0.798,4.2777148646485985,0.832,13.959985054107404,0.392,0.0118162631988525,24.069395065307617,61.98750042915344,0.0164313809438748,521.0,0.0,4.0
22,30,500,30,3,8.429928317636158,0.77,5.842301448236424,0.942,12.930134039801487,0.38,0.0116767883300781,29.47638726234436,62.10553169250488,0.022182364274231,522.0,0.0,5.0
23,30,500,30,3,6.881798689754504,0.854,3.835448866288926,0.912,13.324667568119745,0.428,0.0118367671966552,31.98075556755066,62.34969139099121,0.0164313809438748,523.0,0.0,4.0
24,30,500,30,3,7.756927417427342,0.8,3.7062611955366975,0.856,13.504806044339132,0.412,0.0120067596435546,26.000248193740845,64.69430685043335,0.022182364274231,524.0,0.0,4.0
25,30,500,30,3,7.404198187913576,0.776,3.4015934008425575,0.912,13.324836246898917,0.452,0.0118820667266845,23.66004729270935,62.28361797332764,0.0164313809438748,525.0,0.0,4.0
26,30,500,30,3,8.49835453703458,0.744,5.144892790935744,0.922,12.671807001301532,0.358,0.0118207931518554,28.344196557998657,62.35695791244507,0.0164313809438748,526.0,0.0,6.0
27,30,500,30,3,7.805669378122588,0.764,4.212039036604893,0.954,12.207151457921096,0.36,0.0119621753692626,38.481489181518555,63.020456314086914,0.022182364274231,527.0,0.0,6.0
28,30,500,30,3,7.820183638045352,0.864,3.586629150951169,0.934,13.41549099880746,0.428,0.0118815898895263,21.74147915840149,62.66342997550965,0.022182364274231,528.0,0.0,4.0
29,30,500,30,3,8.17144495542348,0.78,4.195089458896481,0.952,13.090624392093863,0.356,0.011735200881958,27.6358425617218,62.58709764480591,0.022182364274231,529.0,0.0,4.0
30,30,500,30,3,7.1989634464468635,0.782,4.574479675552329,0.848,11.518188797572654,0.54,0.0119373798370361,25.751569509506226,62.713440895080566,0.0164313809438748,530.0,0.0,5.0
31,30,500,30,3,7.761479250022617,0.826,4.198280016164972,0.838,13.747571229957932,0.438,0.0118598937988281,20.132163763046265,62.64501595497131,0.0299461917702118,531.0,0.0,4.0
32,30,500,30,3,8.194876658547678,0.85,4.152918711836383,0.946,13.985816790765854,0.456,0.0117909908294677,22.04403567314148,62.59410214424133,0.022182364274231,532.0,0.0,4.0
33,30,500,30,3,7.499908475214198,0.82,4.179375891259501,0.95,13.527759447895068,0.392,0.0118491649627685,24.83163285255432,62.55810594558716,0.022182364274231,533.0,0.0,4.0
34,30,500,30,3,7.202828627389455,0.892,4.29937160922536,0.916,11.630812624025507,0.698,0.0119814872741699,17.84898829460144,61.93925666809082,0.040427358889786,534.0,0.0,4.0
35,30,500,30,3,7.685048979794519,0.82,4.306996388168808,0.936,13.033428060723418,0.446,0.0118806362152099,36.92368817329407,62.987476110458374,0.022182364274231,535.0,0.0,5.0
36,30,500,30,3,7.13388017273527,0.832,3.8693289376587834,0.93,11.64026405303462,0.528,0.0118277072906494,21.64719271659851,62.51654124259949,0.022182364274231,536.0,0.0,5.0
37,30,500,30,3,10.518946995169502,0.628,6.307123162566796,0.874,12.020676378315676,0.368,0.0118074417114257,27.639784336090088,61.482836961746216,0.022182364274231,537.0,0.0,5.0
38,30,500,30,3,8.696582420596602,0.73,4.021576393107056,0.878,12.289313318064014,0.408,0.0116853713989257,28.5713210105896,62.282466411590576,0.0164313809438748,538.0,0.0,5.0
39,30,500,30,3,9.74985941869164,0.708,4.685212216277576,0.832,12.79852114231277,0.456,0.0117504596710205,22.09145212173462,62.34258985519409,0.022182364274231,539.0,0.0,4.0
40,30,500,30,3,8.283423594424955,0.778,6.2401269325203605,0.85,13.065110847371836,0.372,0.0118513107299804,35.22079277038574,62.238256216049194,0.0164313809438748,540.0,0.0,5.0
41,30,500,30,3,9.100203449120771,0.762,5.390058273670104,0.892,15.00088375124462,0.336,0.0119106769561767,34.233295917510986,61.966960430145264,0.0299461917702118,541.0,0.0,6.0
42,30,500,30,3,7.624122763460518,0.87,3.888475520716624,0.932,12.423143989367082,0.466,0.0119879245758056,24.80017900466919,61.877275466918945,0.022182364274231,542.0,0.0,4.0
43,30,500,30,3,7.44874323519808,0.816,4.36045828050366,0.872,11.8675355700496,0.58,0.011869192123413,34.71097993850708,63.08531188964844,0.0299461917702118,543.0,0.0,4.0
44,30,500,30,3,7.19337052273683,0.874,3.9761647459315586,0.942,12.353417191809994,0.49,0.0118756294250488,17.92145299911499,62.74189758300781,0.022182364274231,544.0,0.0,4.0
45,30,500,30,3,8.145670621205872,0.686,4.076713100614597,0.814,12.276846889652122,0.382,0.0119061470031738,25.861355781555176,63.35714483261109,0.022182364274231,545.0,0.0,5.0
46,30,500,30,3,7.874323208228716,0.746,4.260460308572562,0.842,12.649951876111336,0.384,0.0118203163146972,25.93564176559448,62.82960653305054,0.022182364274231,546.0,0.0,5.0
47,30,500,30,3,7.747544184161665,0.814,5.258911591529124,0.9,12.378564063270556,0.464,0.0118286609649658,24.279021739959717,62.173484802246094,0.0299461917702118,547.0,0.0,5.0
48,30,500,30,3,8.075327262370665,0.794,4.083756021246989,0.894,13.931333418004474,0.382,0.0118842124938964,36.7305383682251,62.93698191642761,0.0164313809438748,548.0,0.0,6.0
49,30,500,30,3,8.077006356947049,0.814,4.508867114305174,0.94,12.513498367521166,0.386,0.011852741241455,30.76130628585815,62.36938285827637,0.022182364274231,549.0,0.0,5.0
0,30,1000,30,10,17.416290196652753,0.157,15.803943506652605,0.448,20.836655868824835,0.123,0.0230023860931396,1887.312945842743,300.35956144332886,0.073678861576635,500.0,0.0,25.0
1,30,1000,30,10,17.427309581074734,0.178,14.697777642612069,0.532,19.57870159017523,0.2,0.0229814052581787,2167.40837931633,295.5350034236908,0.073678861576635,501.0,0.0,25.0
2,30,1000,30,10,17.637843871613008,0.17,14.318663202481194,0.617,20.78801556786056,0.168,0.0229463577270507,1730.8286035060885,298.2719347476959,0.073678861576635,502.0,0.0,25.0
3,30,1000,30,10,17.669308954704576,0.201,14.06246846618757,0.526,19.695118788776355,0.18,0.0231614112854003,789.979080915451,293.3115870952606,0.073678861576635,503.0,0.0,17.0
4,30,1000,30,10,17.16625059457492,0.18,16.85412707551877,0.366,19.800367517951493,0.191,0.0231356620788574,1813.1908094882965,296.29009318351746,0.073678861576635,504.0,0.0,25.0
5,30,1000,30,10,17.11941393347045,0.189,16.102555698224425,0.543,19.490052220527964,0.189,0.0230324268341064,1244.5937321186066,299.32297539711,0.073678861576635,505.0,0.0,25.0
6,30,1000,30,10,17.270821925541398,0.175,14.0517714530944,0.637,19.621447778423203,0.169,0.0230755805969238,1560.036523103714,292.2940762042999,0.073678861576635,506.0,0.0,25.0
7,30,1000,30,10,17.063830652290868,0.185,16.800392972165724,0.315,19.957370164799475,0.155,0.0231010913848876,1488.893426179886,291.18822169303894,0.0994664631284572,507.0,0.0,22.0
8,30,1000,30,10,17.072982205508378,0.17,14.935382896316534,0.591,19.361074548155827,0.206,0.0234794616699218,1076.0738427639008,292.9235272407532,0.073678861576635,508.0,0.0,15.0
9,30,1000,30,10,17.70106535961747,0.185,14.396454503218418,0.559,20.655458218781224,0.127,0.023003339767456,1882.993762731552,285.80056834220886,0.073678861576635,509.0,0.0,25.0
10,30,1000,30,10,17.179543267434752,0.162,16.502920414793586,0.572,19.835012297762137,0.111,0.0228698253631591,1782.3973779678345,294.17718601226807,0.073678861576635,510.0,0.0,25.0
11,30,1000,30,10,17.90334605693889,0.171,13.308228744085074,0.672,20.31707145180061,0.145,0.0227670669555664,1304.4424357414246,289.2269837856293,0.073678861576635,511.0,0.0,14.0
12,30,1000,30,10,18.38283705941379,0.169,14.106042261361424,0.656,20.48376064231439,0.214,0.022881269454956,1212.645122051239,292.91267466545105,0.073678861576635,512.0,0.0,20.0
13,30,1000,30,10,17.490129244387568,0.143,13.67991457316268,0.602,20.20965114041323,0.136,0.0231428146362304,1432.965497493744,296.6162738800049,0.073678861576635,513.0,0.0,21.0
14,30,1000,30,10,17.165331647299116,0.174,16.07965017355972,0.656,20.21899650566137,0.147,0.0228726863861084,1843.0686345100405,289.76796078681946,0.073678861576635,514.0,0.0,25.0
15,30,1000,30,10,17.33051608150875,0.178,16.147764547219758,0.496,19.85499531986245,0.198,0.0228488445281982,1445.0632355213163,291.1474874019623,0.0994664631284572,515.0,0.0,25.0
16,30,1000,30,10,17.579443335473734,0.209,13.791955906459371,0.665,20.13875460395883,0.17,0.0231027603149414,1367.2415335178375,293.5892860889435,0.073678861576635,516.0,0.0,25.0
17,30,1000,30,10,16.777876918990298,0.147,16.767667295675874,0.459,19.212671538754353,0.153,0.0230669975280761,1261.1884517669678,292.73396492004395,0.0994664631284572,517.0,0.0,25.0
18,30,1000,30,10,17.456308085402917,0.213,13.47474019242986,0.678,21.343610540182233,0.106,0.0233511924743652,693.5868954658508,295.2031672000885,0.073678861576635,518.0,0.0,14.0
19,30,1000,30,10,17.379533824413866,0.193,15.908662638539578,0.554,20.150810553371727,0.165,0.0230698585510253,1841.0966494083405,294.21451902389526,0.073678861576635,519.0,0.0,25.0
20,30,1000,30,10,17.375252831506554,0.208,14.17900432740053,0.676,19.90364017780711,0.216,0.0229530334472656,1038.8141913414,293.51883840560913,0.073678861576635,520.0,0.0,21.0
21,30,1000,30,10,17.607050790742388,0.185,16.854117389559118,0.458,21.46318004892604,0.153,0.0231680870056152,1572.4733424186709,292.4632830619812,0.073678861576635,521.0,0.0,25.0
22,30,1000,30,10,16.793894675052343,0.176,17.498711264637475,0.508,18.93139271072783,0.151,0.022928237915039,2164.361172914505,285.5758624076843,0.0994664631284572,522.0,0.0,25.0
23,30,1000,30,10,17.11009179885272,0.159,16.3263506249244,0.402,19.786137457723964,0.134,0.0231142044067382,1795.8489525318146,283.703387260437,0.0994664631284572,523.0,0.0,25.0
24,30,1000,30,10,17.491628677396516,0.189,14.796573621780736,0.529,20.728328174437543,0.162,0.0230202674865722,1824.8634581565857,293.2413740158081,0.0994664631284572,524.0,0.0,25.0
25,30,1000,30,10,16.623658723831642,0.213,14.315743678957746,0.499,19.889255167836765,0.154,0.0231993198394775,1906.409747838974,292.6740930080414,0.073678861576635,525.0,0.0,25.0
26,30,1000,30,10,17.975121011409435,0.169,13.563770020355925,0.615,20.60888503229815,0.114,0.0231745243072509,1190.3834125995636,290.3179302215576,0.073678861576635,526.0,0.0,25.0
27,30,1000,30,10,16.933668454392254,0.166,17.230326743751633,0.405,19.591559617414443,0.138,0.0228309631347656,1689.4456350803375,292.91198110580444,0.0994664631284572,527.0,0.0,25.0
28,30,1000,30,10,16.800478895453846,0.186,16.303706600273948,0.533,21.560729512007747,0.123,0.0231895446777343,1701.8840472698212,290.3300015926361,0.0994664631284572,528.0,0.0,25.0
29,30,1000,30,10,17.84153615327547,0.197,15.4995120992212,0.542,20.10570000591885,0.194,0.0231642723083496,1115.023922920227,293.36558413505554,0.0994664631284572,529.0,0.0,21.0
30,30,1000,30,10,17.828794375507805,0.19,14.2223093242913,0.758,20.814934645730126,0.17,0.0234725475311279,2025.5402524471283,295.3722162246704,0.073678861576635,530.0,0.0,25.0
31,30,1000,30,10,17.328071075254226,0.203,15.557809911430097,0.602,19.84988193869864,0.202,0.0233888626098632,1614.3113446235657,293.07449197769165,0.0994664631284572,531.0,0.0,25.0
32,30,1000,30,10,17.327698759547943,0.165,15.889230643588576,0.483,20.534829907672727,0.134,0.0230145454406738,1905.2407689094543,294.8086106777191,0.073678861576635,532.0,0.0,24.0
33,30,1000,30,10,17.279630133304273,0.175,14.940361204190111,0.615,19.62058539997644,0.195,0.0233793258666992,1218.3188891410828,295.52312994003296,0.073678861576635,533.0,0.0,19.0
34,30,1000,30,10,17.283623354508418,0.175,17.574553869922763,0.519,20.577054897601673,0.124,0.0228683948516845,2136.2592186927795,291.57983016967773,0.0994664631284572,534.0,0.0,25.0
35,30,1000,30,10,17.44303264839035,0.188,15.26014167329423,0.522,19.40494096848275,0.209,0.0233457088470459,998.2749123573304,291.80233812332153,0.073678861576635,535.0,0.0,13.0
36,30,1000,30,10,17.47255070755691,0.159,15.894959655893006,0.509,19.936542100876075,0.168,0.023099660873413,1284.7777333259585,294.48695158958435,0.073678861576635,536.0,0.0,24.0
37,30,1000,30,10,17.380233117703185,0.193,14.20827725643742,0.683,20.013792969076466,0.192,0.0232608318328857,1257.259130716324,302.9807119369507,0.073678861576635,537.0,0.0,17.0
38,30,1000,30,10,17.937103979158422,0.2,14.91377772150619,0.439,19.287751325544622,0.192,0.0233035087585449,1793.9072144031525,294.99240589141846,0.073678861576635,538.0,0.0,25.0
39,30,1000,30,10,17.25599794018965,0.219,15.24213807604906,0.489,20.096383168014267,0.144,0.0233197212219238,1868.6418325901031,294.3787624835968,0.0994664631284572,539.0,0.0,23.0
40,30,1000,30,10,17.373060367934468,0.199,15.193562731138927,0.467,19.518346807733288,0.194,0.0227577686309814,1464.8503301143646,286.65553069114685,0.073678861576635,540.0,0.0,19.0
41,30,1000,30,10,17.77066526773345,0.193,12.486475779766993,0.527,21.289056039122016,0.138,0.0230154991149902,1975.2172689437864,288.24911308288574,0.073678861576635,541.0,0.0,25.0
42,30,1000,30,10,18.003706860890865,0.139,15.831015345412334,0.388,20.62355234859096,0.13,0.0228636264801025,2039.5772633552551,286.30501317977905,0.073678861576635,542.0,0.0,25.0
43,30,1000,30,10,16.88097918496287,0.192,14.574979558198516,0.524,20.24863261932639,0.13,0.0233511924743652,949.8992891311646,290.739693403244,0.073678861576635,543.0,0.0,18.0
44,30,1000,30,10,17.349085497593276,0.154,16.990914140295754,0.459,23.14743770421409,0.12,0.0232064723968505,1251.9642021656036,286.750333070755,0.073678861576635,544.0,0.0,25.0
45,30,1000,30,10,17.50855116891039,0.218,13.427190822131177,0.668,20.54998568777705,0.194,0.0228972434997558,2225.807826757431,284.92981123924255,0.073678861576635,545.0,0.0,25.0
46,30,1000,30,10,17.402782989399544,0.164,14.806328757595502,0.612,20.111293652203972,0.181,0.0226352214813232,1486.91654920578,285.0829303264618,0.073678861576635,546.0,0.0,25.0
47,30,1000,30,10,17.595310151772672,0.167,16.392319564512402,0.395,19.388350268857288,0.161,0.0232727527618408,1556.7838139533997,286.2414388656616,0.0994664631284572,547.0,0.0,25.0
48,30,1000,30,10,17.478326168166223,0.177,14.534391283431844,0.642,20.32513884201112,0.136,0.0232224464416503,1351.5245916843414,286.53076672554016,0.073678861576635,548.0,0.0,16.0
49,30,1000,30,10,17.409804767388845,0.164,16.05298907156886,0.49,18.43311752376706,0.22,0.0234544277191162,993.0638699531556,289.2911422252655,0.0994664631284572,549.0,0.0,14.0
0,30,1000,30,3,12.20199183881541,0.723,6.836804799429713,0.834,16.34671966728654,0.455,0.021036148071289,70.0828697681427,90.27170944213869,0.022182364274231,500.0,0.0,4.0
1,30,1000,30,3,10.482082998068003,0.765,5.740361721452606,0.886,17.24843484906905,0.458,0.02701997756958,73.17935824394226,91.49779915809631,0.0299461917702118,501.0,0.0,4.0
2,30,1000,30,3,11.005466618445393,0.767,4.457035115684417,0.882,15.916935090642244,0.584,0.0213954448699951,49.738789558410645,87.79667210578918,0.022182364274231,502.0,0.0,4.0
3,30,1000,30,3,12.508100884925598,0.838,4.644782771929016,0.928,16.1300005528693,0.61,0.0211021900177001,53.47555136680603,89.2253885269165,0.0299461917702118,503.0,0.0,4.0
4,30,1000,30,3,11.482062209470348,0.665,5.993516652509571,0.812,15.668196063273182,0.501,0.0212666988372802,57.348143100738525,89.00710535049438,0.022182364274231,504.0,0.0,5.0
5,30,1000,30,3,11.56948747199746,0.793,5.6242269386625585,0.936,16.085339040935168,0.603,0.0211424827575683,80.0181405544281,88.65167593955994,0.0299461917702118,505.0,0.0,4.0
6,30,1000,30,3,11.649611289993146,0.799,4.940985457361719,0.904,15.909491238703508,0.57,0.0211532115936279,75.36205220222473,90.66293096542358,0.022182364274231,506.0,0.0,4.0
7,30,1000,30,3,11.996996911130868,0.777,5.358998538839796,0.949,17.377202865534745,0.35,0.0210993289947509,50.878514766693115,89.52288508415222,0.0299461917702118,507.0,0.0,4.0
8,30,1000,30,3,11.134797754629371,0.787,4.667936557410476,0.946,15.278213700507957,0.66,0.0216953754425048,80.70093536376953,88.72312784194946,0.022182364274231,508.0,0.0,4.0
9,30,1000,30,3,13.464315430632425,0.69,6.779157626296238,0.902,16.78628594767718,0.462,0.0265998840332031,72.08937287330627,88.57671737670898,0.022182364274231,509.0,0.0,4.0
10,30,1000,30,3,13.8492485154418,0.62,5.560729732798862,0.931,14.915034078581971,0.545,0.0210943222045898,52.22227716445923,88.31840658187866,0.022182364274231,510.0,0.0,4.0
11,30,1000,30,3,9.460124407160318,0.837,4.204572117815315,0.921,15.559614954580118,0.63,0.0268902778625488,68.31746888160706,90.38257169723512,0.022182364274231,511.0,0.0,4.0
12,30,1000,30,3,10.63271683625491,0.792,5.310213792106137,0.876,18.260003537664783,0.476,0.027022361755371,57.00776147842407,91.45412564277648,0.022182364274231,512.0,0.0,4.0
13,30,1000,30,3,12.421497329408432,0.759,5.213859563433822,0.946,18.716796935503268,0.366,0.0211329460144042,93.39950704574584,91.4825668334961,0.022182364274231,513.0,0.0,4.0
14,30,1000,30,3,11.63045597600394,0.808,4.854439786658708,0.922,16.031959993665023,0.64,0.0213828086853027,44.42784023284912,88.47417974472046,0.0299461917702118,514.0,0.0,4.0
15,30,1000,30,3,10.231847830711144,0.727,6.246417187123232,0.838,14.595371618755292,0.543,0.0212917327880859,46.91436171531677,88.15446090698242,0.022182364274231,515.0,0.0,4.0
16,30,1000,30,3,10.431340594376882,0.877,3.9816585948344825,0.969,15.99045089067246,0.667,0.0212709903717041,33.20526695251465,93.59204030036926,0.022182364274231,516.0,0.0,3.0
17,30,1000,30,3,11.726563770866155,0.673,5.1486130239390215,0.866,18.101839279235634,0.437,0.0213866233825683,51.062225103378296,92.36599683761597,0.0299461917702118,517.0,0.0,4.0
18,30,1000,30,3,10.980850114251131,0.778,4.919625253068917,0.886,16.512491955234907,0.477,0.0215735435485839,53.41171455383301,93.35548806190492,0.022182364274231,518.0,0.0,4.0
19,30,1000,30,3,11.054991158439163,0.761,5.063067253788958,0.856,16.087461602053292,0.569,0.021594762802124,80.7953929901123,92.21803259849548,0.022182364274231,519.0,0.0,4.0
20,30,1000,30,3,9.734731446246212,0.843,5.009829831907168,0.886,15.111612051448487,0.582,0.0214481353759765,52.931066036224365,92.50396466255188,0.022182364274231,520.0,0.0,4.0
21,30,1000,30,3,11.801687567840414,0.788,5.776811488069462,0.913,17.729030717469094,0.533,0.0215804576873779,60.79868221282959,92.00228810310364,0.0299461917702118,521.0,0.0,4.0
22,30,1000,30,3,10.37643785309028,0.762,5.047887219813995,0.818,15.710727911483389,0.597,0.0213656425476074,60.80746340751648,91.53758597373962,0.022182364274231,522.0,0.0,4.0
