trial,N,n,p,K,vanilla_err,vanilla_acc,splsi_err,splsi_acc,slda_err,slda_acc,time_v,time_splsi,time_slda,spatial_lambd
20,30,1000,30,2,10.04295293967339,0.89,4.654100232359873,0.93,17.370565197583876,0.613,0.0209970474243164,39.89510536193848,55.02074193954468,0.022182364274231
21,30,1000,30,2,11.244346141058733,0.944,6.234385221492766,0.977,18.02318192003215,0.678,0.0207703113555908,29.549894332885746,55.629788875579834,0.0164313809438748
22,30,1000,30,2,9.23852835753034,0.846,3.320439028228789,0.909,16.438032164757814,0.589,0.0208044052124023,35.03011918067932,55.89386296272278,0.022182364274231
23,30,1000,30,2,8.356936952822194,0.873,3.092759115290597,0.909,15.34526454602998,0.667,0.0211462974548339,20.72200632095337,56.20531868934631,0.022182364274231
24,30,1000,30,2,8.811298845692153,0.859,3.916242860182723,0.846,16.864310259706784,0.527,0.0209460258483886,25.99461984634399,55.714253187179565,0.0164313809438748
25,30,1000,30,2,9.723657807148768,0.832,4.773997710391878,0.916,15.94533395712384,0.662,0.0209786891937255,34.157514810562134,55.32194995880127,0.0164313809438748
26,30,1000,30,2,9.1168365517063,0.899,3.611887769772819,0.912,17.732232066660284,0.686,0.0210325717926025,19.726919889450073,54.89837884902954,0.022182364274231
27,30,1000,30,2,11.522171643363787,0.937,6.102725142171954,0.991,17.927540685090968,0.725,0.0208888053894042,30.21840238571167,55.07236695289612,0.0164313809438748
28,30,1000,30,2,10.280072752084973,0.944,5.035331069308989,0.991,17.568203046946063,0.495,0.0208683013916015,32.839837074279785,55.35503625869751,0.0164313809438748
29,30,1000,30,2,10.006389700258428,0.882,3.6153093460873023,0.938,17.559323703439453,0.48,0.021026611328125,19.940175771713257,55.01913380622864,0.022182364274231
30,30,1000,30,2,9.404125541471164,0.9,4.982516248129681,0.931,16.17206769574377,0.681,0.0210659503936767,32.4165415763855,55.21551990509033,0.0164313809438748
32,30,1000,30,2,9.274208118795904,0.937,4.0874412850465776,0.993,15.836644504667834,0.706,0.0206189155578613,37.830527544021606,55.2836012840271,0.022182364274231
33,30,1000,30,2,9.237083981730748,0.849,5.061328502572461,0.932,15.586938755707598,0.63,0.0220322608947753,30.381643533706665,55.81183052062988,0.0164313809438748
34,30,1000,30,2,9.076759386947195,0.905,3.647676873601099,0.922,16.33999134043756,0.694,0.0209953784942626,28.49999499320984,56.16344380378723,0.022182364274231
35,30,1000,30,2,9.008014107584804,0.923,4.487524931741885,0.944,17.539291109114966,0.553,0.020848274230957,29.61738967895508,55.8079674243927,0.0164313809438748
36,30,1000,30,2,9.248552171699856,0.845,6.272467221730348,0.847,16.27629836653323,0.592,0.0207905769348144,39.09617018699646,55.961918592453,0.0164313809438748
37,30,1000,30,2,9.83918880016362,0.85,4.180120862437406,0.957,16.550603390339063,0.677,0.0208802223205566,36.601162910461426,55.46396780014038,0.022182364274231
38,30,1000,30,2,9.312208149108386,0.888,5.005625074257105,0.922,17.477360208072778,0.529,0.0210950374603271,19.041422128677368,54.86897921562195,0.0164313809438748
39,30,1000,30,2,10.122133787196969,0.932,4.0123337937570085,0.961,18.022745706240137,0.532,0.0208771228790283,36.186561584472656,55.75059175491333,0.022182364274231
40,30,1000,30,2,9.104653864644437,0.856,4.500513941520248,0.895,16.374499027825472,0.496,0.0227141380310058,29.558695316314697,55.91566276550293,0.022182364274231
41,30,1000,30,2,10.075911522390548,0.856,5.160074902635076,0.877,17.39721147731787,0.648,0.020803689956665,28.08982014656067,55.9601194858551,0.0164313809438748
42,30,1000,30,2,9.568964975742476,0.86,4.245782161181519,0.897,18.038243462313677,0.563,0.0211429595947265,34.195013999938965,55.95962190628052,0.0164313809438748
43,30,1000,30,2,10.491958561098476,0.849,7.97011298329407,0.901,15.501059621270178,0.536,0.0208730697631835,41.9254469871521,55.03251886367798,0.0164313809438748
44,30,1000,30,2,9.5274096452948,0.977,3.2627412560822484,0.997,16.86262293364593,0.776,0.0207839012145996,25.994179487228394,56.35919952392578,0.022182364274231
45,30,1000,30,2,8.370632870533047,0.938,4.309346681703088,0.988,15.823331334183983,0.693,0.0207688808441162,35.12384915351868,56.62264633178711,0.0164313809438748
46,30,1000,30,2,8.053761174029148,0.937,2.901360049803089,0.975,16.569995732989096,0.671,0.0207753181457519,22.18878602981567,55.7722008228302,0.0164313809438748
47,30,1000,30,2,9.940634049818811,0.866,5.088715770312018,0.903,16.653472387976706,0.637,0.020848274230957,28.24179244041443,56.54950857162475,0.0164313809438748
48,30,1000,30,2,10.39054612299696,0.923,5.22279117718319,0.934,17.958697090645412,0.663,0.0209331512451171,22.39705467224121,55.982624769210815,0.0164313809438748
49,30,1000,30,2,10.877071578663092,0.917,5.814373045683906,0.965,17.064658589944116,0.534,0.0209822654724121,30.007286548614506,55.35998511314392,0.0164313809438748
0,200,1000,500,3,5.41256744530352,0.91,2.882546408242991,0.967,23.90356582260083,0.348,0.1427125930786132,37.50874876976013,84.37950611114502,0.0020106555868618
1,200,1000,500,3,6.227171983782353,0.94,2.886924966603262,0.964,25.95349117417068,0.346,0.1324532032012939,42.61127686500549,84.81212210655212,0.0020106555868618
2,200,1000,500,3,6.75118204093433,0.95,2.809078495212337,0.983,26.9193445815541,0.355,0.1324803829193115,31.070809602737427,84.6885871887207,0.0027143850422634
3,200,1000,500,3,6.453811373068546,0.872,2.7193655398878316,0.933,23.7264671071725,0.378,0.1330771446228027,32.99811244010925,83.5806565284729,0.0027143850422634
4,200,1000,500,3,5.803736078554618,0.85,3.0228355762599985,0.889,24.45350612412238,0.378,0.1315312385559082,35.5025475025177,82.42819452285767,0.0027143850422634
5,200,1000,500,3,6.325502615229386,0.838,2.791307531045092,0.869,25.633670384249708,0.332,0.1317214965820312,29.267104864120483,84.24773812294006,0.0027143850422634
6,200,1000,500,3,5.536336123229666,0.867,3.2678793779940487,0.894,24.340769073433737,0.376,0.1304512023925781,42.539700746536255,82.75073480606079,0.0027143850422634
7,200,1000,500,3,5.87531472737292,0.9,2.6237536067532266,0.987,24.56604463891241,0.384,0.1313238143920898,27.61695027351379,83.26205515861511,0.0027143850422634
8,200,1000,500,3,6.18633243715302,0.785,3.440922251190551,0.804,24.87401717603692,0.282,0.1317217350006103,48.42438745498657,82.81053924560547,0.0027143850422634
9,200,1000,500,3,6.0989232807283935,0.896,3.5753580205106723,0.952,23.065953429268852,0.359,0.1311571598052978,32.57597589492798,82.72390580177307,0.0027143850422634
10,200,1000,500,3,6.3010868469709775,0.943,3.181237235258603,0.957,25.912046990985772,0.362,0.1305561065673828,23.534411191940308,83.06013011932373,0.0036644198070556
11,200,1000,500,3,6.974352115828066,0.947,2.7561589422243644,0.959,26.245720153955148,0.342,0.1308968067169189,27.582271337509155,83.0424599647522,0.0027143850422634
12,200,1000,500,3,5.914342363279778,0.901,2.9239538974828587,0.983,25.328814403047,0.313,0.1305494308471679,46.4849910736084,83.55915570259094,0.0020106555868618
13,200,1000,500,3,6.3056092058734174,0.898,3.0045276217507486,0.935,25.746215386898605,0.323,0.1308600902557373,33.81716823577881,82.8163480758667,0.0027143850422634
14,200,1000,500,3,5.717940090518287,0.897,3.203869148501797,0.959,24.81406473161482,0.335,0.1317362785339355,35.79611873626709,83.31933212280273,0.0036644198070556
15,200,1000,500,3,6.394268054693541,0.937,3.345757301419503,0.994,26.677139263235727,0.344,0.1319465637207031,29.838670015335083,82.62498378753662,0.0036644198070556
16,200,1000,500,3,7.092530824862841,0.894,2.837473793800223,0.935,26.547306332303144,0.349,0.1312623023986816,29.758214712142944,83.42731785774231,0.0027143850422634
17,200,1000,500,3,6.068805821079588,0.933,3.3502642409687287,0.947,26.951205558311628,0.343,0.1316556930541992,23.57933259010315,82.33617687225342,0.0036644198070556
18,200,1000,500,3,6.85654087132916,0.803,4.18462431318393,0.865,24.299116530973382,0.366,0.1303005218505859,33.026060819625854,82.60131740570068,0.0027143850422634
19,200,1000,500,3,5.8400450674653515,0.881,2.78133594836694,0.927,23.144772820777487,0.411,0.1309382915496826,42.44929504394531,84.01075720787048,0.0027143850422634
20,200,1000,500,3,6.347428332896068,0.872,2.479694017525939,0.952,25.266199654292297,0.298,0.1322376728057861,22.48415207862854,83.17565679550171,0.0027143850422634
21,200,1000,500,3,5.533834216939454,0.948,3.5896094995723025,0.976,24.991626185111436,0.35,0.1326212882995605,37.49786972999573,82.3824188709259,0.0027143850422634
22,200,1000,500,3,7.021046362915395,0.86,3.245763561898714,0.901,25.724918239974087,0.332,0.1313891410827636,44.177698850631714,83.36360621452332,0.0027143850422634
23,200,1000,500,3,6.672618973200844,0.902,2.59372725821019,0.893,25.66416136920356,0.341,0.1326313018798828,28.102107286453247,82.76439070701599,0.0027143850422634
24,200,1000,500,3,6.339308261472294,0.903,3.388523541042207,0.943,26.60172438082633,0.336,0.1323709487915039,33.075430154800415,82.77730083465576,0.0036644198070556
25,200,1000,500,3,6.105686052625084,0.929,3.8748186326291103,0.986,23.49454557989108,0.328,0.1305854320526123,34.535704612731934,82.66653227806091,0.0027143850422634
26,200,1000,500,3,6.233234565516854,0.887,2.63578947565124,0.908,25.98783317031606,0.284,0.1320409774780273,28.061847448349,82.36515259742737,0.0027143850422634
27,200,1000,500,3,6.494634147256646,0.909,3.4394250716086288,0.958,25.70851826524207,0.358,0.1331489086151123,39.29992985725403,83.49350476264954,0.0036644198070556
28,200,1000,500,3,6.33268201703892,0.853,3.84385222044212,0.892,25.424919247165988,0.364,0.130906343460083,36.95990872383118,83.20814514160156,0.0027143850422634
29,200,1000,500,3,5.967647253109033,0.921,2.800892181434676,0.95,24.58374782061885,0.346,0.1311688423156738,39.32305002212525,83.31790566444397,0.0020106555868618
30,200,1000,500,3,5.676230141993645,0.896,2.8220735412162545,0.935,24.45623408481728,0.358,0.1328234672546386,30.567078590393063,83.55039525032043,0.0027143850422634
31,200,1000,500,3,5.546734142219297,0.889,2.8180405410769165,0.889,26.036000025670884,0.295,0.1318321228027343,23.670090436935425,83.6631088256836,0.0027143850422634
32,200,1000,500,3,6.173405072478826,0.847,2.838967151043088,0.875,25.327127622048295,0.332,0.1322269439697265,39.95473623275757,83.59645915031433,0.0027143850422634
33,200,1000,500,3,6.561666165845989,0.897,3.090070021703555,0.971,26.608088099291205,0.376,0.1335642337799072,34.343759298324585,83.35156440734863,0.0027143850422634
34,200,1000,500,3,5.6070324052767635,0.945,2.491074478735279,0.955,25.25487274128692,0.335,0.1322076320648193,32.29483985900879,83.26563501358032,0.0027143850422634
35,200,1000,500,3,6.11474953465944,0.88,2.653135023900704,0.937,26.08270858012201,0.343,0.1318793296813964,37.906107902526855,83.38175106048584,0.0027143850422634
36,200,1000,500,3,5.794547065735164,0.926,3.35185298698758,0.955,25.558729087661188,0.343,0.1337199211120605,39.42383694648743,83.61233139038086,0.0020106555868618
37,200,1000,500,3,6.2845341523369544,0.944,2.760287766870382,0.996,25.043521746170587,0.342,0.1320090293884277,29.673394918441772,83.83895111083984,0.0027143850422634
38,200,1000,500,3,6.4980784797761215,0.949,2.9692384721482763,0.944,27.428667255302702,0.324,0.1360321044921875,36.43971061706543,84.91390943527222,0.0027143850422634
39,200,1000,500,3,6.148013077686148,0.919,3.2029963830603534,0.965,24.461970519375836,0.329,0.1328155994415283,34.721184492111206,84.68650960922241,0.0027143850422634
41,200,1000,500,3,5.6944507086755545,0.932,2.804870706600884,0.975,25.35578049891253,0.345,0.1323559284210205,36.57181739807129,84.9097740650177,0.0027143850422634
42,200,1000,500,3,5.810720011049647,0.897,2.8266015364790302,0.903,24.684470190186406,0.322,0.1357746124267578,40.188960552215576,83.74510097503662,0.0027143850422634
43,200,1000,500,3,5.942732803990498,0.891,3.176743141926075,0.947,24.94036898914628,0.354,0.1319406032562255,28.35285186767578,83.50569725036621,0.0027143850422634
44,200,1000,500,3,5.9827534103471205,0.789,3.128839025632086,0.822,23.97747719482775,0.341,0.131629467010498,51.80548810958862,82.80638456344604,0.0027143850422634
45,200,1000,500,3,6.881444123512816,0.918,3.1724228822772895,0.997,25.518605042613764,0.308,0.1332342624664306,40.1196711063385,84.42761778831482,0.0020106555868618
46,200,1000,500,3,6.0835392416466405,0.888,2.908280542346497,0.877,25.688901769230732,0.338,0.1317365169525146,30.35909414291382,83.77390098571777,0.0027143850422634
47,200,1000,500,3,5.750042920395517,0.874,2.855780658966722,0.923,24.99528511973995,0.379,0.1317698955535888,40.59553503990173,84.00694346427917,0.0027143850422634
48,200,1000,500,3,6.5378988707297845,0.869,3.560673217342278,0.899,22.914868437744342,0.358,0.1329913139343261,31.715795755386353,83.84550404548645,0.0027143850422634
49,200,1000,500,3,6.211137200733888,0.911,2.6485834003194144,0.961,26.345078991921504,0.357,0.1310715675354004,28.66246342658997,84.26051163673401,0.0027143850422634
0,100,1000,100,3,8.261888135413683,0.921,3.613951685351585,0.983,24.573394376824815,0.341,0.0494449138641357,38.747453927993774,81.63878536224365,0.0090158468827845
1,100,1000,100,3,7.935889132406504,0.828,4.104087038155839,0.922,19.461876215692737,0.386,0.0273137092590332,61.93570256233215,87.84435606002808,0.0090158468827845
2,100,1000,100,3,9.338968053238109,0.858,4.329131417739554,0.95,16.25766400787542,0.552,0.0266854763031005,40.31462836265564,85.9324119091034,0.0066784050983589
3,100,1000,100,3,7.368093129625552,0.794,3.4329532953590434,0.862,19.291281654906797,0.319,0.0284514427185058,41.412699699401855,84.25501656532288,0.0066784050983589
4,100,1000,100,3,7.382947448649444,0.837,3.3592193809042774,0.898,16.035690385599253,0.585,0.0278420448303222,38.48168206214905,83.29464411735535,0.0066784050983589
5,100,1000,100,3,7.320210183222192,0.92,3.2319633592446344,0.932,23.594337723660185,0.357,0.0274412631988525,61.40209698677063,84.87724256515503,0.0066784050983589
6,100,1000,100,3,7.754463990174175,0.878,3.6254558869784046,0.916,23.758171344245795,0.325,0.033747911453247,45.83602786064148,82.99739241600037,0.0090158468827845
7,100,1000,100,3,6.615407316746906,0.903,3.226192106834489,0.944,18.434971002171185,0.448,0.0275192260742187,39.91822600364685,88.08118462562561,0.0066784050983589
8,100,1000,100,3,7.7191814890452575,0.857,3.5362013738264397,0.951,23.45497596971438,0.374,0.0338728427886962,64.24451494216919,81.63950514793396,0.0066784050983589
9,100,1000,100,3,7.73102611916181,0.895,3.296586439712545,0.922,21.742356491980285,0.376,0.0280416011810302,39.35967111587525,83.17057704925537,0.0066784050983589
10,100,1000,100,3,7.497705551351693,0.832,3.324150846482456,0.931,24.135356598563636,0.327,0.0277578830718994,43.30929470062256,81.87272477149963,0.0066784050983589
11,100,1000,100,3,7.542192602333817,0.923,3.5843883556865506,0.965,24.96140519877704,0.33,0.0277392864227294,64.6892318725586,82.57973265647888,0.0090158468827845
12,100,1000,100,3,7.342934580687538,0.808,3.386187335562774,0.91,23.997455933515432,0.328,0.027940034866333,35.47222423553467,81.8618540763855,0.0090158468827845
13,100,1000,100,3,7.136333288557273,0.849,3.772101655474258,0.893,24.926928015238907,0.342,0.0276916027069091,41.48748588562012,82.70773649215698,0.0066784050983589
14,100,1000,100,3,7.809803996522888,0.914,3.8784770885711786,0.948,24.49136131645577,0.313,0.0274736881256103,39.03918170928955,86.39594507217407,0.0090158468827845
15,100,1000,100,3,8.129907975496048,0.914,4.534312776379092,0.944,22.34830859659989,0.351,0.027811050415039,34.64214324951172,83.63444519042969,0.0066784050983589
16,100,1000,100,3,8.649530104182746,0.853,3.33363164780346,0.898,24.04837050513988,0.357,0.0337080955505371,43.86379146575928,81.5623881816864,0.0066784050983589
17,100,1000,100,3,8.938345739988335,0.845,3.8587511095499862,0.896,20.842873997808237,0.34,0.0274374485015869,53.89605116844177,87.20905113220215,0.0090158468827845
18,100,1000,100,3,7.543941655965217,0.882,3.791513828269877,0.897,22.025104406721457,0.343,0.0277724266052246,40.2768018245697,85.40131735801697,0.0090158468827845
19,100,1000,100,3,8.142735047506008,0.882,4.173005529074444,0.959,20.433303464786245,0.348,0.0276529788970947,55.15934872627258,85.29750633239746,0.0066784050983589
20,100,1000,100,3,7.656466317741062,0.856,3.688816352722479,0.866,24.50516438030586,0.363,0.0279016494750976,38.51522374153137,83.71502113342285,0.0090158468827845
21,100,1000,100,3,8.312043411237008,0.849,3.446056430487765,0.881,24.141247802229003,0.36,0.027552843093872,47.895134925842285,83.45436811447144,0.0066784050983589
22,100,1000,100,3,7.662641649171306,0.91,3.7490644681501335,0.987,20.5556971780718,0.346,0.0275044441223144,33.25987100601196,84.77825856208801,0.0121713932917591
23,100,1000,100,3,8.341179935243046,0.887,4.577017766182141,0.925,24.46588591189211,0.305,0.027433156967163,40.83568000793457,83.16925692558289,0.0090158468827845
24,100,1000,100,3,7.669592624600837,0.886,3.881710945638568,0.949,24.310893834119884,0.321,0.0338132381439209,31.992700338363647,82.97720384597778,0.0090158468827845
25,100,1000,100,3,7.794948928110027,0.884,3.3330311881321366,0.936,18.19229029592746,0.52,0.0277009010314941,34.9300057888031,83.59017634391785,0.0090158468827845
26,100,1000,100,3,6.9875456130341815,0.842,3.2879644130291323,0.92,19.085745463454376,0.391,0.0336623191833496,38.89820981025696,83.76431226730347,0.0090158468827845
27,100,1000,100,3,8.8864941046218,0.83,3.65034809785846,0.939,22.78386896060908,0.345,0.0340876579284668,49.350120067596436,81.60320258140564,0.0090158468827845
28,100,1000,100,3,8.03538065779082,0.866,3.079844026190795,0.915,20.251187509706785,0.387,0.0280776023864746,45.850646018981934,83.88630533218384,0.0066784050983589
29,100,1000,100,3,6.808559061148663,0.878,3.7475131840438833,0.94,24.1992413661373,0.335,0.0278975963592529,35.28492283821106,81.98355770111084,0.0066784050983589
30,100,1000,100,3,7.658929224725425,0.913,3.423056676758216,0.931,19.40079709837607,0.496,0.0279622077941894,68.96877884864807,86.57140326499939,0.0090158468827845
32,100,1000,100,3,8.98562176804939,0.921,4.47845792008867,0.961,18.247768353886787,0.446,0.0327136516571044,37.619012117385864,81.80410957336426,0.0090158468827845
33,100,1000,100,3,7.857193750042802,0.873,3.968957814379252,0.904,19.920289232200663,0.444,0.0343337059020996,44.54386878013611,82.31852793693542,0.0090158468827845
34,100,1000,100,3,7.727338873931886,0.863,4.521484926305518,0.905,20.001471984281476,0.413,0.0275938510894775,45.8873610496521,83.99232649803162,0.0066784050983589
35,100,1000,100,3,7.574722679652425,0.895,3.1943585863718176,0.936,19.61265468539726,0.421,0.0276639461517334,45.13810968399048,82.8868498802185,0.0066784050983589
36,100,1000,100,3,7.742906950172436,0.9,3.4388299258404365,0.982,18.642402965811534,0.461,0.0279371738433837,33.11696982383728,85.22103190422058,0.0090158468827845
38,100,1000,100,3,6.917074836170254,0.854,3.5221471576616943,0.959,17.691892216504844,0.42,0.0325570106506347,36.7112078666687,83.6344792842865,0.0090158468827845
39,100,1000,100,3,7.739613824410096,0.856,4.333450329595097,0.865,17.86751665760098,0.469,0.0282580852508544,47.31433296203613,83.13000893592834,0.0090158468827845
40,100,1000,100,3,7.9185424151698465,0.843,3.0997605136617343,0.863,24.82890592654516,0.313,0.0340561866760253,82.90980195999146,86.43756341934204,0.0066784050983589
41,100,1000,100,3,7.541445744728986,0.862,3.6962188174481594,0.971,24.2970274662546,0.35,0.0339927673339843,58.752540588378906,86.44117331504822,0.0090158468827845
42,100,1000,100,3,8.436375099558122,0.91,3.5943065897088498,0.958,20.46374914973601,0.343,0.0341103076934814,48.60921597480774,85.18464159965515,0.0090158468827845
43,100,1000,100,3,7.82401510202248,0.82,3.929331185746342,0.871,24.504639930496268,0.323,0.0276598930358886,44.84512972831726,83.36690664291382,0.0066784050983589
44,100,1000,100,3,7.085583633884691,0.798,3.2951852164153426,0.807,21.83489025983123,0.396,0.0279066562652587,42.50822138786316,86.3127019405365,0.0090158468827845
45,100,1000,100,3,8.455941579705836,0.859,4.323905838071561,0.92,22.9388681781192,0.371,0.0339734554290771,36.89100503921509,82.56268429756165,0.0121713932917591
46,100,1000,100,3,7.208872596295874,0.841,3.204785339166907,0.843,24.75279157393685,0.331,0.0285089015960693,48.349432706832886,82.40181589126587,0.0066784050983589
47,100,1000,100,3,7.664967776249169,0.762,3.5606777805169947,0.783,23.701854347489427,0.331,0.0279653072357177,41.413769006729126,82.42156791687012,0.0090158468827845
48,100,1000,100,3,10.333438217180332,0.887,5.355380020674952,0.978,22.716246688139037,0.345,0.0279066562652587,33.14444637298584,88.19556927680969,0.0090158468827845
49,100,1000,100,3,7.709771916947719,0.885,3.530309678614524,0.905,21.966718816893856,0.334,0.0340347290039062,38.42133116722107,81.76703238487244,0.0066784050983589
0,10,1000,1000,3,17.995684479723685,0.363,17.624462239377156,0.57,17.98246506737137,0.392,0.5301375389099121,1589.3098697662354,88.49554204940796,0.0121713932917591
1,10,1000,1000,3,19.98671277703213,0.353,18.268122974226884,0.599,21.71937395090833,0.353,0.5051605701446533,1375.822955369949,84.25665259361267,0.0164313809438748
2,10,1000,1000,3,21.24455709875741,0.347,17.590998989225984,0.58,22.375855854832647,0.323,0.505845308303833,1922.2984840869904,86.1520369052887,0.0090158468827845
3,10,1000,1000,3,18.66241048586687,0.355,14.801645047930974,0.622,21.84288780584323,0.343,0.5047688484191895,1169.4420518875122,87.89258456230164,0.0121713932917591
4,10,1000,1000,3,20.027863497749617,0.37,13.18031997044343,0.674,23.065375317301477,0.329,0.5184314250946045,592.6940679550171,88.52684545516968,0.0121713932917591
5,10,1000,1000,3,20.70363159413369,0.345,22.012715758575315,0.45,22.795374508861983,0.308,0.5102307796478271,1734.215721130371,87.4411940574646,0.0164313809438748
6,10,1000,1000,3,19.241376391076045,0.335,18.838764276268133,0.563,21.5733196718025,0.328,0.5153806209564209,1307.5654985904694,87.39658117294312,0.0121713932917591
7,10,1000,1000,3,22.04614270949948,0.324,17.86517944953205,0.618,19.821359363319992,0.341,0.5107951164245605,762.390645980835,88.25197196006775,0.0164313809438748
8,10,1000,1000,3,18.267499680922057,0.351,13.638131651029088,0.543,21.7722370442959,0.33,0.5149576663970947,3927.353525876999,91.2239224910736,0.0121713932917591
9,10,1000,1000,3,22.63768282791734,0.335,25.463248932787028,0.424,23.957798220674324,0.325,0.5148217678070068,1128.8248255252838,87.10540699958801,0.022182364274231
10,10,1000,1000,3,20.013648436975036,0.34,18.801743400597736,0.58,22.28091096721696,0.326,0.5247042179107666,2360.918538093567,85.1609890460968,0.0164313809438748
11,10,1000,1000,3,20.651696702475476,0.375,13.362664652577427,0.705,23.008868160174696,0.313,0.4855101108551025,2013.2821829319,83.04838299751282,0.0121713932917591
12,10,1000,1000,3,20.527946133895604,0.33,30.509945767685227,0.342,23.477341089014327,0.364,0.5010056495666504,1753.4432888031006,83.9775779247284,0.0545769345012111
13,10,1000,1000,3,20.521796260189916,0.314,17.195928770154904,0.591,22.881416812367828,0.317,0.4879391193389892,2231.686995983124,90.1317949295044,0.0164313809438748
14,10,1000,1000,3,19.642651003973548,0.305,15.717879372639125,0.471,20.05506390901611,0.337,0.5279195308685303,1150.4670236110687,87.78901839256287,0.0164313809438748
15,10,1000,1000,3,19.781689883040904,0.37,23.01110804130316,0.391,21.69731952103587,0.372,0.5080485343933105,1975.4732315540311,87.63439559936523,0.022182364274231
16,10,1000,1000,3,20.39434879947222,0.329,11.29758398919236,0.853,23.249557587613225,0.33,0.5272619724273682,1159.0559840202332,87.79953074455261,0.0121713932917591
17,10,1000,1000,3,20.879146151003713,0.363,13.062946196009584,0.753,23.29706477810765,0.37,0.5106906890869141,680.9571940898895,88.40388035774231,0.0090158468827845
18,10,1000,1000,3,19.99059121882999,0.34,13.22821523671664,0.711,23.61714373187933,0.341,0.5182006359100342,1078.9226372241974,88.05366468429565,0.0090158468827845
19,10,1000,1000,3,21.15749236734222,0.339,26.182390199529618,0.457,22.48610497664726,0.334,0.5211608409881592,1084.664761543274,89.46421194076538,0.0164313809438748
20,10,1000,1000,3,19.599857246290732,0.347,17.78119012879112,0.563,23.249842352219087,0.326,0.5165102481842041,1329.8498194217682,89.96405816078186,0.0164313809438748
21,10,1000,1000,3,19.75202778563488,0.372,15.619277323677611,0.541,22.614054555108645,0.35,0.5184578895568848,2035.0944640636444,83.79871225357056,0.0164313809438748
22,10,1000,1000,3,19.399277168634505,0.353,21.12113313329198,0.462,22.3836616238098,0.343,0.4946298599243164,1104.4461603164673,83.61583137512207,0.022182364274231
23,10,1000,1000,3,20.29661442221903,0.381,17.88503130882379,0.6,22.11026934313255,0.297,0.4953596591949463,1327.6405620574951,83.01845860481262,0.0090158468827845
24,10,1000,1000,3,19.901460053684275,0.332,16.635507174813046,0.551,21.723923620338255,0.325,0.501307487487793,2153.933960914612,83.76694965362549,0.0090158468827845
25,10,1000,1000,3,19.917046344259507,0.37,21.596339735061793,0.441,23.814726435849852,0.34,0.4963662624359131,1296.2761759757996,83.06134247779846,0.0299461917702118
0,200,1000,1000,3,6.666860552887873,0.866,2.8690613350327165,0.937,23.158112887346704,0.338,0.5121855735778809,35.71522903442383,84.86396932601929,0.0014893745087865
1,200,1000,1000,3,6.519959552168824,0.855,2.8463211108596385,0.881,22.930907559753138,0.351,0.5035426616668701,33.70926547050476,84.51654815673828,0.0020106555868618
2,200,1000,1000,3,7.078572808447494,0.879,2.8756206106280113,0.957,25.192431121201345,0.355,0.5099461078643799,37.35068154335022,84.01191210746765,0.0014893745087865
3,200,1000,1000,3,6.394074226300224,0.918,2.7381457548489516,0.955,25.6311083105502,0.34,0.5118808746337891,35.482611656188965,84.22438478469849,0.0014893745087865
4,200,1000,1000,3,6.484090781986662,0.856,2.991108769781603,0.929,25.828340738610105,0.351,0.5079007148742676,32.935997009277344,84.20680069923401,0.0014893745087865
5,200,1000,1000,3,6.212536167086389,0.932,3.483725956361435,0.942,25.756404961929057,0.335,0.5098438262939453,40.59056973457336,83.37815952301025,0.0027143850422634
6,200,1000,1000,3,6.13573146959271,0.882,3.0158460558358553,0.916,25.283743331599187,0.332,0.5063858032226562,36.76757907867432,83.757896900177,0.0014893745087865
7,200,1000,1000,3,7.306923083853755,0.932,3.000782701081574,0.96,25.064382629254467,0.356,0.508941650390625,27.362132787704468,85.34260368347168,0.0020106555868618
8,200,1000,1000,3,7.529400157783984,0.948,2.933976332927949,0.98,25.56889727196066,0.397,0.5077660083770752,29.958274841308594,84.63940501213074,0.0014893745087865
9,200,1000,1000,3,6.575557226997337,0.89,2.79322878086674,0.879,25.41722619168831,0.337,0.5048911571502686,36.86264610290527,84.67599582672119,0.0014893745087865
10,200,1000,1000,3,5.983728485382251,0.947,2.8861938606111623,0.991,26.24390222782817,0.333,0.5018072128295898,32.039509773254395,84.41011929512024,0.0020106555868618
11,200,1000,1000,3,5.720452844875432,0.929,3.080356082884918,0.961,25.24293581588289,0.342,0.5013546943664551,33.186259746551514,82.66726160049438,0.0020106555868618
12,200,1000,1000,3,6.928496017780074,0.926,3.1606890857063425,0.993,25.20149487026127,0.373,0.5007174015045166,32.83459734916687,83.56795454025269,0.0020106555868618
13,200,1000,1000,3,6.747484462119922,0.853,3.86352102054648,0.893,25.019845732741057,0.343,0.5015406608581543,38.917829513549805,83.46097373962402,0.0014893745087865
14,200,1000,1000,3,6.698497037021792,0.9,2.828280868577167,0.924,24.723615475204124,0.364,0.5024073123931885,40.72961235046387,85.00136399269104,0.0014893745087865
16,200,1000,1000,3,6.734089391067104,0.858,2.6114393777165694,0.93,25.627251955023983,0.308,0.5031652450561523,33.29075598716736,84.59957075119019,0.0014893745087865
17,200,1000,1000,3,6.261320034196607,0.914,3.2980836730204253,0.948,25.833787071182226,0.34,0.5055747032165527,31.850709438323975,83.71553659439087,0.0020106555868618
18,200,1000,1000,3,7.202875055057803,0.952,3.478988312462666,0.99,25.607938323942683,0.35,0.5089221000671387,38.82511782646179,83.44000935554504,0.0027143850422634
