src,dst,distance
12265,12292,19.026297590440446
12265,12577,28.635642126552707
12265,13041,27.073972741361768
12266,12676,33.54101966249684
12266,12705,24.839484696748443
12266,12762,18.24828759089466
12266,12823,21.93171219946131
12267,12859,37.44329045369811
12267,13040,53.33854141237835
12267,13360,38.63935817272331
12267,13613,55.758407437802596
12268,12294,17.029386365926403
12268,12976,35.35533905932738
12268,13201,39.66106403010388
12268,13387,39.05124837953327
12269,13015,97.52948272189288
12269,14168,67.11929677819934
12269,14331,75.69015788066504
12269,14354,89.30845424706443
12270,13393,41.10960958218893
12270,14226,93.43446901438462
12271,12275,16.0312195418814
12271,12660,30.01666203960727
12271,13081,38.28837943815329
12271,13282,38.07886552931954
12272,12805,64.8459713474939
12272,13468,52.20153254455275
12272,13799,68.41052550594829
12272,13975,60.07495318350236
12273,12608,29.068883707497267
12273,12712,16.0
12274,12771,20.615528128088304
12275,12660,17.204650534085253
12276,12313,57.0087712549569
12276,12704,46.486557196677836
12276,12988,70.57619995437555
12276,13310,46.75467891024384
12276,13552,56.22277118748239
12276,14032,64.03124237432849
12277,12913,37.013511046643494
12277,13471,44.94441010848846
12278,12329,25.079872407968907
12278,12608,38.897300677553446
12278,13148,40.36087214122113
12278,13400,39.0
12279,13055,42.638011210655684
12279,13602,77.20103626247513
12280,12992,26.248809496813376
12280,13021,34.713109915419565
12281,12596,37.0
12281,13298,42.43819034784589
12281,13626,55.226805085936306
12282,12841,40.311288741492746
12282,13091,35.608987629529715
12282,13456,41.012193308819754
12283,12285,71.0
12283,13945,164.5600194457937
12283,14740,94.42986815621421
12283,15975,130.86252328302402
12284,12922,24.351591323771842
12284,13329,56.85068161420758
12285,12758,116.2497311824849
12285,13678,119.50732195141852
12285,14525,128.40560735419618
12285,14740,91.76055797563569
12285,15432,110.00454536063498
12285,26877,160.4400199451496
12286,12878,67.35725647619564
12286,14139,70.00714249274856
12286,14316,72.69112738154499
12286,14912,97.40636529508737
12287,12337,19.1049731745428
12287,12877,27.65863337187866
12287,12924,48.76474136094644
12287,13130,29.274562336608895
12288,12670,33.1058907144937
12288,13224,49.57822102496216
12288,13382,38.05259518088089
12289,14226,157.4420528321452
12289,14838,122.38055401083949
12289,15154,104.9952379872535
12289,16674,156.7322557739791
12290,14419,101.91172650877817
12290,16415,152.10851389715174
12290,24391,412.9418845309834
12290,26814,493.62333818408547
12290,27256,1892.6087815499536
12290,29630,1969.9446692737338
12290,35146,771.3138142157186
12291,12343,26.076809620810597
12291,12930,37.013511046643494
12291,13154,81.70679286326198
12291,13873,55.14526271584895
12292,13041,31.064449134018133
12292,13493,85.0881895447306
12293,13158,37.8021163428716
12293,13225,35.11409973215888
12294,13178,105.65036677645753
12294,13201,32.38826948140329
12294,13929,65.36818798161687
12295,12461,60.29925372672534
12295,12605,49.47726750741192
12295,13111,52.15361924162119
12295,13392,42.04759208325728
12295,13394,38.2099463490856
12296,14142,118.43141475132347
12296,16734,173.08090593707902
12296,17292,180.36074961032958
12297,13203,68.0
12297,13443,46.647615158762406
12297,13635,47.01063709417264
12297,13845,55.10898293381942
12298,13207,40.80441152620633
12298,13739,65.43699259593154
12299,12519,39.81205847478876
12299,12854,84.40379138403677
12299,13500,48.373546489791295
12300,12905,34.20526275297414
12300,12987,40.80441152620633
12300,13139,29.154759474226502
12301,12834,43.382023926967726
12301,13577,61.5223536610881
12301,13581,48.33218389437829
12302,12560,26.0
12302,12613,23.323807579381203
12302,12688,16.1245154965971
12303,12359,16.1245154965971
12303,12689,34.0147027033899
12303,12690,18.439088914585774
12304,13140,92.65527507918802
12304,14056,62.51399843235114
12304,14135,176.9773996870787
12305,13211,51.22499389946279
12305,13371,86.33075929238663
12305,13504,59.39696961966999
12305,13558,71.40028011149536
12306,12993,47.50789408087881
12306,13701,77.46612162745726
12306,14183,72.91776189653656
12307,12362,27.073972741361768
12307,12475,40.44749683231337
12307,13919,85.0411665018772
12307,14560,98.60020283954795
12308,12476,26.68332812825267
12308,13088,29.966648127543394
12309,12964,65.19202405202648
12309,13194,61.40032573203501
12309,13508,42.1070065428546
12309,13651,52.32590180780452
12310,12697,22.80350850198276
12310,13064,51.97114584074513
12310,13326,35.12833614050059
12310,13406,42.485291572496
12311,12417,51.088159097779204
12311,13341,69.9714227381436
12311,14314,71.17583859709698
12311,14766,87.47571091451616
12312,12442,17.72004514666935
12312,13679,52.392747589718944
12313,12704,19.1049731745428
12313,13093,27.892651361962706
12314,12509,38.63935817272331
12314,13279,36.24913792078372
12315,12373,58.034472514187634
12315,12969,72.73238618387272
12315,13611,60.207972893961475
12315,14441,76.6550715869472
12315,14694,83.00602387778854
12316,12760,27.202941017470888
12316,12974,23.769728648009426
12317,12532,50.635955604688654
12317,13437,44.77722635447622
12317,14322,72.78049189171504
12318,13439,42.95346318982906
12318,13492,48.54894437575342
12318,13520,62.289646009589745
12319,13157,85.09406559801923
12319,13771,109.59014554237986
12319,14573,89.00561780022652
12319,14752,107.00467279516349
12319,15583,113.01769772916099
12320,12555,40.024992192379
12320,13134,39.59797974644666
12320,13717,54.56189146281496
12321,12557,54.74486277268398
12321,12909,39.11521443121589
12321,13598,72.80109889280519
12322,13110,34.20526275297414
12322,13448,53.075418038862395
12323,12554,35.17101079013795
12323,13313,35.73513677041127
12323,13447,45.79301256742124
12324,13168,88.86506625215557
12324,13291,46.66904755831214
12324,13555,91.2414379544733
12324,14177,68.9492567037528
12324,14459,96.54014708917737
12325,12360,40.01249804748511
12325,12422,35.12833614050059
12325,12692,48.76474136094644
12325,14151,64.93843238021688
12326,12426,82.05485969764375
12326,12991,45.27692569068709
12326,12995,41.048751503547585
12326,13423,38.47076812334269
12326,30830,144.00694427700353
12327,12593,19.72308292331602
12327,13727,49.09175083453431
12327,13959,82.03657720797473
12328,12567,38.07886552931954
12328,13186,37.20215047547655
12328,13785,51.088159097779204
12329,12533,23.08679276123039
12329,13148,28.071337695236398
12330,12729,22.80350850198276
12330,13150,29.410882339705484
12331,12814,37.12142238654117
12331,12968,42.190046219457976
12331,13429,38.8329756778952
12332,12726,58.69412236331676
12332,12817,22.67156809750927
12332,13220,35.35533905932738
12333,12732,18.439088914585774
12333,13380,64.89992295835181
12334,12898,29.0
12334,13068,29.154759474226502
12335,12477,80.15609770940699
12335,12668,14.422205101855956
12335,12848,37.589892258425
12336,12482,20.615528128088304
12336,12899,50.15974481593781
12336,13035,26.40075756488817
12336,13152,28.861739379323623
12337,12483,28.442925306655784
12337,12877,19.026297590440446
12338,12340,52.0
12338,13153,45.60701700396552
12338,13898,58.309518948453004
12339,12735,24.413111231467404
12339,13307,45.27692569068709
12340,13898,91.60785992479029
12340,14716,103.00485425454472
12340,15410,112.27199116431488
12340,16196,134.01492454200763
12341,12855,21.095023109728988
12341,13072,28.653097563788805
12342,12978,29.068883707497267
12342,14646,131.82184947875675
12342,14808,86.00581375697809
12343,12344,27.0
12343,12930,21.213203435596427
12344,12930,31.89043743820395
12344,13390,41.677331968349414
12344,13594,43.18564576337837
12345,13008,23.08679276123039
12345,13102,34.713109915419565
12345,13105,33.421549934136806
12346,12550,52.61178575186362
12346,13202,54.08326913195984
12346,13228,31.575306807693888
12346,13491,42.720018726587654
12347,12415,22.090722034374522
12347,13226,83.93449827097318
12347,13573,46.51881339845203
12347,13931,69.20260110718382
12347,13997,58.69412236331676
12348,12709,25.553864678361276
12348,12800,17.08800749063506
12349,12463,24.331050121192877
12349,13109,26.30589287593181
12349,13494,50.60632371551998
12350,12556,32.01562118716424
12350,13136,29.966648127543394
12350,13311,34.48187929913333
12351,12433,17.26267650163207
12351,12710,17.029386365926403
12352,12555,25.298221281347036
12352,12910,22.825424421026653
12353,12803,16.0312195418814
12353,12977,26.627053911388696
12353,13137,55.072679252057455
12354,12463,72.11102550927978
12354,13160,57.30619512757761
12354,13366,71.19691004531025
12354,15186,101.20276676059801
12354,15391,106.7941945987702
12355,12806,31.38470965295043
12355,13138,39.59797974644666
12355,13340,35.17101079013795
12356,13001,57.77542730261716
12356,13046,28.844410203711913
12356,13401,82.73451516749222
12357,13006,29.832867780352597
12357,13204,45.34313619501854
12357,13367,35.12833614050059
12358,12462,15.297058540778355
12358,12744,13.152946437965905
12359,12690,30.463092423455635
12359,13323,59.90826320300064
12359,13853,52.773099207835045
12360,12692,13.892443989449804
12360,12895,38.948684188300895
12361,12620,10.770329614269007
12361,12780,36.24913792078372
12362,14454,166.82026255823962
12362,14560,115.43396380615195
12362,15872,140.65560778013793
12362,15962,169.24833824885843
12362,16580,151.34397906755325
12362,17211,180.49930747789588
12363,12545,14.7648230602334
12363,13092,29.68164415931166
12364,12479,75.1065909225016
12364,13458,54.45181356024793
12364,14832,109.01834707974616
12364,15307,102.70345661174214
12365,12571,50.635955604688654
12365,12789,46.486557196677836
12365,13304,42.5205832509386
12365,13484,39.6232255123179
12366,12507,26.476404589747453
12366,12849,30.23243291566195
12366,13379,35.22782990761707
12367,12429,39.05124837953327
12367,12671,13.038404810405298
12367,12900,34.66987164671943
12368,12486,55.14526271584895
12368,12547,66.37017402418047
12368,13706,51.478150704935004
12368,14547,76.94153624668537
12369,12972,72.12489168102785
12369,13332,42.638011210655684
12369,16530,156.92354826475216
12370,12481,22.360679774997898
12370,12601,44.91102314577124
12370,12850,17.72004514666935
12371,12768,54.817880294662984
12371,13760,78.24321056807422
12371,15507,110.54863183232979
12372,12517,18.681541692269406
12372,12561,48.662100242385755
12372,13272,52.20153254455275
12373,13515,40.792156108742276
12373,13569,73.49829930005184
12373,13611,46.61544808322666
12374,12375,33.0
12374,13441,57.48912940721924
12374,13617,54.817880294662984
12374,14480,73.17103251970687
12375,12911,30.610455730027933
12375,13617,43.01162633521314
12376,12679,21.095023109728988
12376,12827,28.844410203711913
12376,13446,40.311288741492746
12377,12467,26.30589287593181
12377,12533,26.68332812825267
12377,12773,30.01666203960727
12377,13286,31.064449134018133
12378,12767,22.02271554554524
12378,13772,55.94640292279746
12378,13801,50.15974481593781
12379,12743,36.40054944640259
12379,13051,25.942243542145693
12379,13206,29.614185789921695
12380,12942,56.0357029044876
12380,20259,19.313207915827967
12380,20280,57.706152185014034
12380,21781,38.8329756778952
12380,32389,69.12307863514182
12381,13808,27.459060435491963
12381,19353,114.54256850621083
12381,27799,61.587336360651285
12382,12384,50.0
12382,17622,38.47076812334269
12382,17917,31.400636936215164
12382,17918,21.470910553583888
12382,20240,20.591260281974
12383,19075,34.713109915419565
12383,19963,28.635642126552707
12383,23292,89.05054744357274
12384,17622,24.08318915758459
12384,17922,26.1725046566048
12384,20240,62.6418390534633
12385,17321,20.808652046684813
12386,15545,24.596747752497688
12386,26585,55.569775957799216
12387,13246,28.160255680657446
12387,14084,42.42640687119285
12387,28089,53.08483775994799
12388,13245,35.12833614050059
12388,14086,15.231546211727817
12388,19651,30.805843601498726
12388,29314,21.93171219946131
12389,13543,14.560219778561036
12389,14373,60.40695324215582
12389,23896,72.40165743959182
12389,23900,42.15447781671598
12390,12391,11.0
12390,13242,36.124783736376884
12391,32339,98.99494936611666
12392,18529,113.95174417269794
12392,19370,92.17917335276988
12392,31457,97.83659846908007
12393,18513,44.294469180700204
12393,20260,32.449961479175904
12393,20571,35.0
12393,21464,60.53924347066124
12393,23255,45.31004303683677
12394,20886,47.80167361086848
12394,21188,30.59411708155671
12395,13262,48.093658625644196
12395,13268,94.04786015641186
12395,27190,71.42128534267638
12395,28111,53.33854141237835
12396,15552,69.87131027825369
12396,20887,62.177166226839255
12396,25729,50.08991914547278
12397,15553,34.785054261852174
12397,21189,38.41874542459709
12397,28435,55.78530272392541
12398,12889,81.02468759581859
12398,15031,94.14881836751856
12398,15579,114.0175425099138
12399,12411,49.0
12399,12775,19.79898987322333
12399,13490,61.220911460055866
12400,12664,45.12205669071391
12400,13453,46.400431032480725
12400,13622,45.880278987817846
12400,13939,56.61271941887264
12401,12615,17.4928556845359
12401,12810,15.524174696260024
12401,12867,58.52349955359813
12401,13344,46.66904755831214
12402,13402,54.67174773134658
12402,13858,86.6083136886985
12402,14767,84.52810183601665
12403,13945,56.04462507680822
12404,12967,41.182520563948
12404,13350,36.6742416417845
12404,13724,52.773099207835045
12405,12500,35.22782990761707
12405,12872,24.758836806279895
12405,13170,32.449961479175904
12406,13143,43.60045871318328
12406,13175,50.774009099144415
12406,14057,63.324560795950255
12407,12429,29.017236257093817
12407,13064,38.600518131237564
12407,13066,25.495097567963924
12408,12902,47.53945729601885
12408,13952,56.32051136131489
12409,12715,45.60701700396552
12409,12866,80.8084154033477
12409,13954,54.3323108288245
12410,12929,21.02379604162864
12411,12787,28.653097563788805
12411,13490,38.01315561749642
12412,12661,52.952809179494906
12412,12864,45.31004303683677
12412,13002,38.27531841800928
12412,13445,37.36308338453881
12413,12860,20.0
12413,14410,71.19691004531025
12414,12582,34.713109915419565
12414,13110,46.647615158762406
12414,14810,91.3892772703669
12414,15001,90.6697303403953
12415,13363,38.07886552931954
12415,13573,40.049968789001575
12416,12519,31.25699921617557
12416,12981,20.396078054371138
12416,13316,34.88552708502482
12417,12540,31.575306807693888
12417,13341,34.20526275297414
12418,12493,15.297058540778355
12418,13162,28.635642126552707
12418,13718,96.64884893261792
12418,13976,88.23831367382311
12419,12985,41.182520563948
12419,13230,35.22782990761707
12420,12686,13.45362404707371
12420,13053,22.80350850198276
12420,13135,53.665631459994955
12420,13399,34.132096331752024
12421,12916,52.20153254455275
12421,13888,91.80958555619343
12421,14871,87.47571091451616
12421,26873,175.80102388780332
12422,13452,40.24922359499622
12422,14151,76.40026177965623
12423,12918,34.9857113690718
12423,12962,19.235384061671343
12424,13142,81.9084855189009
12424,13352,47.4236228055175
12424,13832,51.24451190127583
12425,12570,33.54101966249684
12425,12963,64.8459713474939
12425,13173,31.622776601683793
12425,13479,37.33630940518894
12426,12502,46.09772228646444
12426,12995,52.0
12426,13174,42.01190307520001
12426,13276,32.202484376209235
12427,12453,38.01315561749642
12427,13861,53.85164807134504
12427,13894,52.88667128870941
12428,12503,21.213203435596427
12428,12700,26.92582403567252
12428,13031,21.840329667841555
12429,12900,19.72308292331602
12429,13066,45.65084884205331
12430,12549,20.615528128088304
12430,12597,15.652475842498529
12431,12628,32.01562118716424
12431,12827,47.12748667179272
12431,13284,38.28837943815329
12431,13800,48.093658625644196
12432,12604,30.805843601498726
12432,13497,51.62363799656123
12432,13933,59.53990258641679
12433,12552,27.459060435491963
12433,12710,29.732137494637012
12433,13104,37.8021163428716
12433,13335,38.600518131237564
12433,13879,51.419840528729765
12434,13164,25.96150997149434
12435,12442,40.01249804748511
12435,12538,60.13318551349163
12435,13639,42.7551166528639
12436,12745,22.825424421026653
12436,12769,12.083045973594572
12436,12854,40.496913462633174
12437,12541,30.265491900843113
12437,13550,38.01315561749642
12438,12891,17.08800749063506
12438,12984,40.24922359499622
12438,13059,29.0
12439,13117,28.600699292150182
12439,13471,65.73431371817918
12440,12991,27.586228448267445
12440,13116,62.39390995922599
12441,12543,16.492422502470642
12441,12960,28.42534080710379
12441,13188,26.92582403567252
12442,13639,63.12685640834652
12442,13679,57.38466694161429
12442,14119,61.032778078668514
12443,12525,28.160255680657446
12443,12565,28.442925306655784
12443,13912,52.88667128870941
12444,12544,38.2099463490856
12444,13119,43.56604182158393
12444,13215,55.072679252057455
12444,14433,80.77747210701756
12445,12593,28.635642126552707
12445,13297,30.675723300355934
12446,13455,88.23831367382311
12446,16132,129.40247292845683
12446,16560,397.6053319562
12446,17318,259.7864507629295
12446,17679,182.3896926912264
12446,18167,240.28524715429367
12447,14238,64.76109943476871
12447,15482,137.7679207943562
12448,12568,26.476404589747453
12448,13092,41.340053217188775
12448,13963,54.57105459856901
12449,12695,38.07886552931954
12449,12786,36.05551275463989
12449,13301,30.675723300355934
12450,12487,33.015148038438355
12450,14031,82.87943049997388
12450,14859,85.90692637965812
12450,14880,85.00588214941364
12451,13000,25.495097567963924
12451,13587,39.6232255123179
12452,12816,26.419689627245813
12452,13194,36.069377593742864
12452,13374,32.01562118716424
12453,12598,67.26812023536856
12453,13894,55.46169849544819
12454,12504,31.064449134018133
12454,13218,61.26989472816156
12455,12575,33.37663853655727
12455,14046,56.88585061331157
12455,14320,87.20665112249179
12456,12818,13.0
12456,13953,62.68173577685928
12457,12830,43.32435804486894
12457,13059,33.421549934136806
12457,13108,30.4138126514911
12458,12738,30.675723300355934
12458,12882,18.027756377319946
12458,13199,30.528675044947494
12459,12582,40.311288741492746
12459,13386,66.24198064671678
12459,13465,39.35733730830886
12459,13517,48.91829923454004
12460,13044,37.73592452822641
12460,13593,42.5440947723653
12460,14320,110.0
12461,13392,52.80151512977634
12461,14405,82.66196223173026
12461,14553,73.0
12461,14572,79.84985911070852
12462,12744,19.72308292331602
12462,13888,102.47438704378767
12463,13109,29.732137494637012
12463,13160,32.55764119219941
12464,12711,16.64331697709324
12464,12831,63.56099432828282
12464,13180,26.92582403567252
12464,13319,49.4064773081425
12465,12520,28.071337695236398
12465,13077,27.018512172212592
12465,13079,21.02379604162864
12466,13365,57.14017850864661
12466,15392,165.23922052587878
12466,17234,165.24527224704494
12467,12560,30.265491900843113
12467,12773,11.0
12468,12663,57.42821606144492
12468,13449,231.36551169091732
12468,15224,106.02358228243375
12468,15293,106.51291001564083
12468,15629,132.87964479181903
12468,24477,169.1892431568863
12468,32940,148.62705002791384
12469,12871,14.866068747318506
12469,12890,27.459060435491963
12470,12869,14.035668847618199
12470,12957,22.02271554554524
12470,13198,45.48626166217664
12471,12841,77.10382610480494
12471,13346,61.773780845922005
12471,13424,34.20526275297414
12472,12870,30.4138126514911
12472,12964,25.495097567963924
12472,13189,25.317977802344327
12473,12994,18.110770276274835
12473,13181,60.00833275470999
12473,13222,34.713109915419565
12474,12543,35.12833614050059
12474,12919,25.612496949731394
12474,13120,33.301651610693426
12474,13121,22.360679774997898
12475,13145,33.24154027718932
12475,13919,55.46169849544819
12476,12752,43.174066289845804
12476,13088,44.294469180700204
12476,13604,43.829214001622255
12477,12668,72.3394774656273
12477,13125,33.301651610693426
12477,13195,26.248809496813376
12478,12481,79.0
12478,12844,27.294688127912362
12478,12923,16.76305461424021
12479,13069,32.01562118716424
12479,14832,82.38931969618392
12480,12549,24.186773244895647
12480,13005,22.20360331117452
12481,12850,29.966648127543394
12481,12923,75.7099729229908
12481,14914,89.49301648732151
12482,12736,31.32091952673165
12482,13039,24.20743687382041
12482,13152,26.419689627245813
12483,12790,24.596747752497688
12483,12877,32.202484376209235
12483,13223,29.068883707497267
12484,12927,67.91170738539859
12484,13226,129.634100452003
12484,13764,114.23659658795863
12484,13795,46.87216658103186
12485,13132,34.058772731852805
12485,13278,27.018512172212592
12485,13513,53.075418038862395
12486,12883,43.32435804486894
12486,14402,79.07591289387686
12486,14547,83.86298349093002
12486,14919,86.31338250816034
12487,12589,34.36568055487916
12487,14105,77.83315488916018
12487,14859,84.34453153583817
12488,12774,53.150729063673246
12488,13198,27.730849247724095
12488,13342,60.03332407921454
12489,12887,98.00510190801293
12489,13075,37.73592452822641
12489,14025,61.29437168288782
12490,12742,18.35755975068582
12490,12980,22.67156809750927
12491,13234,67.23094525588644
12491,13339,34.132096331752024
12491,13771,53.0
12492,12766,20.591260281974
12492,12863,13.038404810405298
12492,12912,25.0
12493,12659,42.579337712087536
12493,13162,23.194827009486403
12494,13078,31.240998703626616
12494,13163,23.345235059857504
12494,13378,83.93449827097318
12495,12523,38.01315561749642
12495,12830,31.38470965295043
12495,13018,23.430749027719962
12495,13269,34.058772731852805
12496,12589,42.190046219457976
12496,12868,47.80167361086848
12496,14105,60.53924347066124
12497,12614,46.2709412050371
12497,13082,40.311288741492746
12497,13474,48.79549159502341
12497,13641,41.48493702538308
12498,12678,101.17806086301516
12498,13346,44.68780594300866
12498,14333,117.04699910719626
12498,14764,82.00609733428362
12498,15299,106.51291001564083
12499,12520,45.0
12499,13763,47.53945729601885
12500,13170,28.600699292150182
12500,13274,41.23105625617661
12501,12998,49.9799959983992
12501,13323,46.400431032480725
12502,13174,26.419689627245813
12502,13218,54.120236510939236
12503,12623,23.53720459187964
12503,12873,29.068883707497267
12503,13031,23.430749027719962
12504,13218,34.655446902326915
12505,12843,29.546573405388315
12505,13127,49.658836071740545
12505,13151,26.076809620810597
12505,13563,38.62641583165593
12506,12913,57.0087712549569
12506,13114,69.92138442565336
12506,13375,30.4138126514911
12507,12623,25.495097567963924
12507,12873,25.553864678361276
12507,13379,42.42640687119285
12507,13510,36.138621999185304
12507,13705,42.01190307520001
12508,12755,36.138621999185304
12508,12971,30.528675044947494
12508,13034,18.110770276274835
12509,12846,40.80441152620633
12509,13279,59.033888572581766
12509,13357,32.202484376209235
12509,13925,49.01020301937138
12510,12671,36.49657518178932
12510,12852,35.11409973215888
12510,13037,23.430749027719962
12510,13757,47.16990566028302
12511,13097,23.323807579381203
12511,13200,42.43819034784589
12512,12793,18.027756377319946
12512,13040,34.9857113690718
12512,13591,39.92492955535426
12513,12601,38.2099463490856
12513,13156,37.20215047547655
12513,13902,49.03060268852505
12514,13157,32.55764119219941
12514,14112,90.4267659490264
12514,14165,63.97655820689325
12515,12758,160.25292509030842
12515,13678,170.98830369355676
12515,15439,108.16653826391968
12515,15811,115.35163631262454
12516,12586,14.317821063276353
12516,12741,17.88854381999832
12516,13362,30.083217912982647
12517,12521,27.018512172212592
12517,13182,37.64306044943742
12517,13272,65.39113089708727
12518,13011,17.46424919657298
12518,13161,36.40054944640259
12519,13316,30.886890422961002
12519,13500,37.16180835212409
12520,13079,33.015148038438355
12520,13763,51.62363799656123
12520,13849,46.87216658103186
12521,13182,23.08679276123039
12521,13208,26.832815729997478
12522,12669,73.17103251970687
12522,12748,88.36288813749809
12522,13141,30.4138126514911
12522,14054,56.61271941887264
12522,15060,89.62700485902673
12523,12562,25.079872407968907
12523,13018,28.600699292150182
12523,13600,39.21734310225516
12524,13085,34.66987164671943
12524,13320,32.449961479175904
12524,13348,32.2490309931942
12524,13503,34.52535300326414
12525,12778,15.0
12525,13912,50.0
12526,12527,27.0
12526,12691,23.769728648009426
12526,13118,22.360679774997898
12526,13271,28.178005607210743
12527,12781,39.05124837953327
12527,13118,26.248809496813376
12527,13648,49.20365840057018
12527,13944,49.01020301937138
12528,12780,13.45362404707371
12528,12784,39.05124837953327
12528,13477,38.07886552931954
12529,12696,44.40720662234904
12529,12728,36.6742416417845
12529,13353,29.120439557122072
12530,12753,41.773197148410844
12530,12842,41.48493702538308
12530,13354,30.463092423455635
12530,26302,165.14841809717706
12531,12573,73.02739212103907
12531,13067,56.92099788303083
12531,13149,31.89043743820395
12531,13833,70.2922470831599
12531,14774,81.60882305241266
12532,12971,55.08175741568164
12532,13437,41.773197148410844
12532,14633,84.59905436823747
12533,13148,29.0
12533,13286,37.53664875824692
12534,12708,26.68332812825267
12534,13309,34.713109915419565
12534,13736,43.965895873961216
12535,12551,24.020824298928627
12535,12977,56.04462507680822
12535,13956,56.43580423808985
12535,14118,57.87054518492115
12536,13047,57.56735185849702
12536,13463,196.6214637317096
12536,15441,116.46887996370532
12536,16047,126.64912159190051
12537,13227,59.09314681077663
12537,13336,35.4682957019364
12537,14644,80.23091673413684
12538,12911,50.695167422546305
12538,13526,34.23448553724738
12538,13639,64.40496875241847
12539,12714,14.317821063276353
12539,12833,49.03060268852505
12539,14281,64.62197768561404
12540,12718,56.32051136131489
12540,13341,34.828149534535996
12540,14706,81.54140052758476
12541,13403,75.76938695805846
12541,13550,46.010868281309364
12541,15276,97.01546268507923
12542,12749,22.135943621178654
12542,12836,14.142135623730951
12543,13120,21.470910553583888
12543,13188,23.769728648009426
12544,12569,30.01666203960727
12544,13215,25.079872407968907
12545,13092,34.132096331752024
12545,14186,57.21887800367987
12546,12875,41.48493702538308
12546,13094,21.633307652783937
12546,13605,129.1200991325518
12546,15568,115.39497389401325
12547,13482,36.235341863986875
12547,13706,60.207972893961475
12548,13033,16.1245154965971
12549,12597,34.058772731852805
12549,13005,39.92492955535426
12549,13866,54.644304369257
12549,14438,65.03076195155643
12550,12580,12.041594578792296
12550,13202,23.08679276123039
12551,13956,48.16637831516918
12552,12976,23.600847442411894
12552,13104,18.24828759089466
12553,12825,19.235384061671343
12553,13683,41.78516483155236
12553,14171,121.6552506059644
12553,14929,117.38824472663352
12554,13045,37.57658845611187
12554,13313,33.97057550292606
12554,13737,42.720018726587654
12555,12910,37.0
12555,13522,37.589892258425
12555,13687,39.319206502675
12555,13717,42.720018726587654
12556,13136,26.1725046566048
12556,13231,78.44743462982075
12556,13395,28.284271247461902
12557,13598,35.22782990761707
12558,12680,27.294688127912362
12558,12959,74.33034373659252
12558,13397,32.2490309931942
12558,13527,33.015148038438355
12559,12677,36.124783736376884
12559,13317,33.24154027718932
12559,14339,68.4470598345904
12559,14490,104.48444860360799
12560,12688,16.492422502470642
12560,12773,30.805843601498726
12560,13084,20.248456731316587
12561,12829,43.73785545725808
12561,13272,23.769728648009426
12562,12917,31.38470965295043
12562,13600,51.66236541235796
12562,14007,51.19570294468082
12562,14034,57.706152185014034
12563,12892,17.804493814764857
12563,13417,60.41522986797286
12563,13985,54.12947441089743
12564,12748,42.42640687119285
12564,15400,102.48902380255166
12565,13476,36.89173349139343
12565,13912,62.289646009589745
12565,14107,53.009433122794285
12566,13430,34.66987164671943
12566,13777,45.31004303683677
12566,14051,70.03570517957252
12567,13057,30.528675044947494
12567,13785,54.037024344425184
12567,13831,43.04648650006177
12568,12724,47.265209192385896
12568,13214,29.068883707497267
12568,13963,49.72926703662542
12569,12813,48.662100242385755
12569,13215,29.732137494637012
12569,14396,68.15423684555495
12570,13173,25.0
12570,13607,35.12833614050059
12570,13609,53.150729063673246
12571,13147,42.485291572496
12571,13484,64.88451279003334
12571,13672,49.678969393496885
12571,14240,66.73080248281148
12571,14347,65.45991139621256
12572,12574,41.0
12572,12815,29.120439557122072
12572,12901,42.44997055358225
12572,13196,24.698178070456937
12572,13356,29.5296461204668
12573,13067,24.839484696748443
12573,13306,98.95453501482385
12573,14188,56.00892785976178
12574,12576,58.0
12574,12901,11.0
12574,13330,32.64965543462902
12575,13329,60.41522986797286
12575,13836,55.44366510251645
12575,14046,55.94640292279746
12576,13178,60.40695324215582
12576,13330,44.654227123532216
12576,13565,40.22437072223753
12576,13966,48.010415536631214
12577,13041,31.76476034853718
12577,13516,33.83784863137726
12577,13758,61.61980201201558
12578,12885,65.76473218982953
12578,12903,40.52159917870962
12578,13568,33.95585369269929
12579,12678,14.317821063276353
12579,13378,31.38470965295043
12580,12904,14.866068747318506
12580,13202,28.319604517012593
12581,12824,34.92849839314596
12581,13592,44.68780594300866
12581,13615,35.35533905932738
12582,13465,37.20215047547655
12582,14810,77.02596964660685
12583,13075,24.839484696748443
12583,13974,61.84658438426491
12583,14304,61.18823416311342
12584,12931,58.249463516842795
12584,13407,114.47707194019246
12584,13518,32.7566787083184
12585,12587,25.0
12585,13411,28.160255680657446
12585,13442,39.6232255123179
12586,12932,29.546573405388315
12586,13362,26.68332812825267
12587,13411,39.59797974644666
12587,13719,70.7248188403477
12587,13999,50.00999900019995
12588,13205,32.64965543462902
12588,13336,76.21679604916491
12588,13937,58.412327466040935
12589,14105,55.362442142665635
12590,12986,25.553864678361276
12590,13292,39.408120990476064
12590,13621,38.07886552931954
12591,12662,20.09975124224178
12591,13418,29.120439557122072
12592,13086,27.202941017470888
12592,13296,32.526911934581186
12592,13347,25.96150997149434
12593,13297,44.41846462902562
12593,13727,43.829214001622255
12593,14127,53.009433122794285
12594,12965,26.832815729997478
12594,13058,32.64965543462902
12594,13729,40.80441152620633
12595,13028,38.62641583165593
12595,13788,57.982756057296896
12595,13790,53.2634959423431
12596,13063,26.627053911388696
12596,13459,33.61547262794322
12596,13626,35.510561809129406
12597,13609,77.82030583337487
12597,13866,43.104524124504614
